Summary data collected by the Greenhouse Gas Reporting Program for 2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
This data was reported to EPA by facilities as of 8/04/2019,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
All emissions data is presented in units of metric tons of carbon dioxide equivalent using GWP's from IPCC's AR4 (see FAQs tab),,,,,,,,,,,,,,Total Facility Emissions by Gas,,,,,,,,,,,,Emissions by Process,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Facility Id,FRS Id,Facility Name,City,State,Zip Code,Address,County,Latitude,Longitude,Primary NAICS Code,Industry Type (subparts),Industry Type (sectors),Total reported direct emissions,CO2 emissions (non-biogenic) ,Methane (CH4) emissions ,Nitrous Oxide (N2O) emissions ,HFC emissions,PFC emissions,SF6 emissions ,NF3 emissions,Other Fully Fluorinated GHG emissions,HFE emissions,Very Short-lived Compounds emissions,Other GHGs (metric tons CO2e),Biogenic CO2 emissions (metric tons),Stationary Combustion,Electricity Generation,Adipic Acid Production,Aluminum Production,Ammonia Manufacturing,Cement Production,Electronics Manufacture,Ferroalloy Production,Fluorinated GHG Production,Glass Production,HCFC–22 Production from HFC–23 Destruction,Hydrogen Production,Iron and Steel Production,Lead Production,Lime Production,Magnesium Production,Miscellaneous Use of Carbonates,Nitric Acid Production,Petroleum and Natural Gas Systems – Offshore Production,Petroleum and Natural Gas Systems – Processing,Petroleum and Natural Gas Systems – Transmission/Compression,Petroleum and Natural Gas Systems – Underground Storage,Petroleum and Natural Gas Systems – LNG Storage,Petroleum and Natural Gas Systems – LNG Import/Export,Petrochemical Production,Petroleum Refining,Phosphoric Acid Production,Pulp and Paper Manufacturing,Silicon Carbide Production,Soda Ash Manufacturing,Titanium Dioxide Production,Underground Coal Mines,Zinc Production,Municipal Landfills,Industrial Wastewater Treatment,Manufacture of Electric Transmission and Distribution Equipment,Industrial Waste Landfills,Is some CO2 collected on-site and used to manufacture other products and therefore not emitted from the affected manufacturing process unit(s)? (as reported under Subpart G or S),"Is some CO2 reported as emissions from the affected manufacturing process unit(s) under Subpart AA, G or P collected and transferred off-site or injected (as reported under Subpart PP)?",Does the facility employ continuous emissions monitoring? 
1011733,110064007140,USA Compression - Morris Compressor Station,Bradley,OK,73011,,GRADY COUNTY,34.81,-97.73,486210,C,Petroleum and Natural Gas Systems,"25,808.65","25,781.80",12.25,14.60,,,,,,,,,,"25,808.65",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011743,110064007300,USA Compression - Purdy Compressor Station,Purdy,OK,73052,,GARVIN COUNTY,34.70,-97.63,486210,C,Petroleum and Natural Gas Systems,"23,291.11","23,267.00",11.00,13.11,,,,,,,,,,"23,291.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007692,110060064807,USA VALLEY FAC INC/VALLEY LDFL,IRWIN,PA,15642,6015 PLEASANT VALLEY RD,WESTMORELAND,40.39,-79.68,562212,"C,HH",Waste,"19,133.55",242.30,"18,891.25",,,,,,,,,,,242.30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"18,891.25",,,,N,N,N
1007689,110001908589,USA WASTE OF VIRGINIA LANDFILLS - BETHEL LANDFILL,HAMPTON,VA,23666,100 NORTH PARK LANE,HAMPTON CITY,37.07,-76.43,562212,"C,HH",Waste,"34,899.19",70.00,"34,745.75",83.44,,,,,,,,,"23,183.20",188.94,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"34,710.25",,,,N,N,N
1002792,110018868411,USDA-NATIONAL ANIMAL DISEASE CENTER,AMES,IA,50010,1920 DAYTON AVE,STORY COUNTY,42.05,-93.58,541715,C,Other,"31,665.81","31,629.00",16.25,20.56,,,,,,,,,207.70,"31,665.81",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001999,110070081819,"USG INTERIORS, LLC - GREENVILLE PLANT",GREENVILLE,MS,38701,850 NORTH BROADWAY,WASHINGTON,33.42,-91.05,327993,C,Minerals,"42,745.14","42,701.30",20.00,23.84,,,,,,,,,,"42,745.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002000,110000594401,"USG INTERIORS, LLC - RED WING PLANT",RED WING,MN,55066,27384 HWY. 61 BLVD.,GOODHUE COUNTY,44.56,-92.48,327993,C,Minerals,"45,493.49","45,219.30",100.75,173.44,,,,,,,,,,"45,493.49",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006051,110070081934,"USG INTERIORS, LLC - WALWORTH PLANT",WALWORTH,WI,53184,208 ADELINE ST,WALWORTH,42.54,-88.60,327999,C,Minerals,"34,917.16","34,809.50",41.50,66.16,,,,,,,,,,"34,917.16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001901,110000426272,"USG Interiors, Inc.",Cloquet,MN,55720,35 Arch St.,CARLTON COUNTY,46.72,-92.47,327993,C,Minerals,"72,620.77","72,544.80",34.25,41.72,,,,,,,,,,"72,620.77",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004478,110000483450,USS POSCO INDUSTRIES,PITTSBURG,CA,94565,900 LOVERIDGE ROAD,CONTRA COSTA,38.03,-121.87,331221,C,Metals,"33,057.68","33,023.70",15.50,18.48,,,,,,,,,,"33,057.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004239,110006002707,UTILITY PLANTS SECTION,FORT WAINWRIGHT,AK,99703,"BLDG 3595, Oak Street",FAIRBANKS NORTH STAR BOROUGH,64.82,-147.61,221111,C,Power Plants,"335,222.25","332,648.60",941.50,"1,632.15",,,,,,,,,,"335,222.25",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002880,110043797521,UW CENTRAL ENERGY PLANT,LARAMIE,WY,82071,654 N. 19th Steet ,ALBANY,41.32,-105.57,221330,C,Power Plants,"32,149.64","31,993.40",58.50,97.74,,,,,,,,,,"32,149.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007973,110007346194,UW Madison - Charter St.,Madison,WI,53715,117 N. Charter St.,DANE COUNTY,43.07,-89.41,221330,C,Power Plants,"193,412.26","193,209.40",92.00,110.86,,,,,,,,,,"193,412.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007758,110043972234,UW Madison - Walnut St.,Madison,WI,53705,614 Walnut St.,DANE COUNTY,43.08,-89.43,221330,C,Power Plants,"1,678.64","1,677.00",0.75,0.89,,,,,,,,,,"1,678.64",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007759,110010885710,UW Milwaukee,Milwaukee,WI,53211,3359 N. Downer Ave.,MILWAUKEE,43.08,-87.88,221330,C,Power Plants,"25,568.35","25,541.20",12.25,14.90,,,,,,,,,,"25,568.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004831,110009853532,UWHARRIE ENVIRONMENTAL,MOUNT GILEAD,NC,27306,500 LANDFILL ROAD,MONTGOMERY COUNTY,35.33,-79.96,562212,HH,Waste,"104,248.00",,"104,248.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"104,248.00",,,,N,N,N
1012895,110070209529,Union Carbide Corporation-Institute,Institute,WV,25112,,KANAWHA COUNTY,38.38,-81.78,325199,C,Chemicals,"107,858.89","107,747.10",51.00,60.79,,,,,,,,,,"107,858.89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1008374,110040911216,Union Church Station,Union Church,MS,39668,2964 Texas Eastern Road,JEFFERSON COUNTY,31.63,-90.75,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"57,503.91","50,143.20","7,333.00",27.71,,,,,,,,,,"50,185.56",,,,,,,,,,,,,,,,,,,,7318.35,,,,,,,,,,,,,,,,,N,N,N
1004298,110013980727,Union Parish Sanitary Landfill,Farmerville,LA,71241,356 Landfill Road,UNION,32.82,-92.39,562212,HH,Waste,"65,100.75",,"65,100.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"65,100.75",,,,N,N,N
1000800,110010063858,Union Power Station,EL DORADO,AR,71730,6434 CALION HWY,Union,33.30,-92.59,221112,D,Power Plants,"3,634,875.68","3,631,184.90","1,683.75","2,007.03",,,,,,,,,,,"3,634,875.68",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002617,110006528310,Uniontown,Lemont Furnace,PA,15456,1525 Connelsville Road,FAYETTE COUNTY,39.93,-79.67,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"29,504.35","25,982.00","3,507.75",14.60,,,,,,,,,,"26,004.65",,,,,,,,,,,,,,,,,,,,3499.7,,,,,,,,,,,,,,,,,N,N,N
1003600,110028214402,Unionville Storage Compressor Station,Dubach,LA,71235,452 Golf Course Road,LINCOLN PARISH,32.68,-92.60,486210,"C,W-NGTC,W-UNSTG",Petroleum and Natural Gas Systems,"27,827.26","22,773.70","5,040.75",12.81,,,,,,,,,,"22,791.26",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002869,110008261585,"United Airlines, Inc.",SAN FRANCISCO,CA,94128,800 S. Airport Blvd - SFOMP/Bldg 49,SAN FRANCISCO,37.63,-122.40,488190,C,Other,"25,330.27","25,297.10",13.50,19.67,,,,,,,,,,"25,330.27",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007008,110043815690,United Refining Company,Warren,PA,16365,15 Bradley Street,WARREN COUNTY,41.83,-79.12,324110,"C,P,Y","Chemicals,Refineries","599,152.33","596,667.00","1,238.50","1,246.83",,,,,,,,,,"391,443.79",,,,,,,,,,,"36,689.30",,,,,,,,,,,,,,"171,019.24",,,,,,,,,,,,N,N,N
1006965,110008060971,United States Gypsum Company of Sweetwater,SWEETWATER,TX,79556,1 USG Road,NOLAN,32.49,-100.36,327420,C,Minerals,"67,440.40","67,370.80",31.75,37.85,,,,,,,,,,"67,440.40",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006015,110000366096,"United States Pipe and Foundry Company, LLC",BESSEMER,AL,35020,2023 SAINT LOUIS AVENUE,JEFFERSON COUNTY,33.42,-86.97,331511,C,Metals,"136,802.42","136,201.20",224.25,376.97,,,,,,,,,,"136,802.42",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006403,110002073130,University Park Energy,UNIVERSITY PARK,IL,60466,2635 DRALLE ROAD,Will,41.44,-87.75,221112,"C,D",Power Plants,"122,278.04","122,152.40",57.10,68.54,,,,,,,,,,0.00,"122,278.04",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005509,110025212375,University of Alaska Fairbanks,Fairbanks,AK,99775,802 Alumni Drive,FAIRBANKS NORTH STAR,64.85,-147.82,611310,C,Other,"127,848.16","126,928.70",333.00,586.46,,,,,,,,,9.90,"127,848.16",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006446,110028036765,University of Arizona,TUCSON,AZ,85721,,PIMA,32.23,-110.95,611310,C,Other,"82,616.29","82,530.80",39.00,46.49,,,,,,,,,,"82,616.29",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004124,110043805095,University of Arkansas,Fayetteville,AR,72701,845 West Dickson Street,WASHINGTON,36.00,-94.09,611310,C,Other,"35,595.02","35,558.30",16.75,19.97,,,,,,,,,,"35,595.02",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1012289,110009530392,University of California Santa Cruz,SANTA CRUZ,CA,95064,1156 High street,SANTA CRUZ COUNTY,36.98,-122.05,611310,C,Other,"24,609.36","24,583.60",11.75,14.01,,,,,,,,,,"24,609.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005501,110001191068,"University of California, Los Angeles",LOS ANGELES,CA,90095,405 Hilgard Ave.,LOS ANGELES COUNTY,34.07,-118.44,611310,C,Other,"224,012.66","223,781.40",105.50,125.76,,,,,,,,,,"224,012.66",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000557,110043969890,"University of California, San Francisco - Parnassus Campus",San Francisco,CA,94143,25 Medical Center Way,SAN FRANCISCO,37.76,-122.46,611310,C,Other,"55,056.14","54,999.70",25.75,30.69,,,,,,,,,,"55,056.14",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002459,110043791796,University of Colorado Boulder - Utility Services,Boulder,CO,80309,,BOULDER,40.01,-105.27,221112,C,Power Plants,"33,445.82","33,411.30",15.75,18.77,,,,,,,,,,"33,445.82",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000402,110008313725,University of Florida Cogeneration Plant,GAINESVILLE,FL,32611,BUILDING 82 MOWRY ROAD,Alachua,29.64,-82.35,221112,"C,D",Power Plants,"188,748.70","188,556.90",87.50,104.30,,,,,,,,,,"34,806.12","153,942.58",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005561,110070081918,University of Kansas,Lawrence,KS,66047,2330 Crowell Drive,DOUGLAS COUNTY,38.95,-95.26,611310,C,Other,"31,814.88","31,782.00",15.00,17.88,,,,,,,,,,"31,814.88",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002017,110002477659,University of Maine,Orono,ME,04469,5765 Service Building,PENOBSCOT COUNTY,44.90,-68.67,611310,C,Other,"31,394.38","31,351.50",17.25,25.63,,,,,,,,,,"31,394.38",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002270,110070081829,University of Maryland,College Park,MD,20742,"Seneca Building, Suite #0103, 4716 Pontiac Street",PRINCE GEORGES,38.98,-76.94,611310,C,Other,"103,963.95","103,855.40",49.25,59.30,,,,,,,,,,"103,963.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1000408,110001318823,University of Michigan,ANN ARBOR,MI,48109,1239 Kipke Drive,Washtenaw,42.28,-83.73,611310,C,Other,"273,224.36","272,940.70",129.00,154.66,,,,,,,,,,"273,224.36",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1010963,110002224959,University of Mississippi Medical Center,Jackson,MS,39216,2500 North State Street,HINDS COUNTY,32.33,-90.17,622110,C,Other,"26,982.95","26,955.00",12.75,15.20,,,,,,,,,,"26,982.95",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004580,110043802285,University of Nebraska Lincoln (City Campus),Lincoln,NE,68588,905 N 14th,LANCASTER COUNTY,40.82,-96.70,611310,C,Other,"28,346.98","28,314.80",14.00,18.18,,,,,,,,,,"28,346.98",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1012083,110070069471,University of New Hampshire,Durham,NH,03824,22 Colovos Road,STRAFFORD COUNTY,43.14,-70.94,611310,C,Other,"19,572.19","19,281.30",88.25,202.64,,,,,,,,,"49,679.00","19,572.19",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1003771,110043791849,University of Pittsburgh - of the Commonwealth System of Higher Education,Pittsburgh,PA,15260,3412 Forbes Avenue,ALLEGHENY COUNTY,40.44,-79.96,611310,C,Other,"62,925.46","62,860.80",29.50,35.16,,,,,,,,,,"62,925.46",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002163,110004326649,University of Rochester,Rochester,NY,14627,390 Elmwood Avenue,MONROE,43.12,-77.63,611310,C,Other,"130,787.11","130,652.00",61.50,73.61,,,,,,,,,,"130,787.11",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007355,110017326552,University of South Carolina,Columbia,SC,29208,306 Benson School,RICHLAND,34.00,-81.03,221330,C,Power Plants,"34,173.67","34,129.20",18.25,26.22,,,,,,,,,,"34,173.67",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1009993,110031506145,University of Texas Medical Branch at Galveston,Galveston,TX,77555,301 University Blvd,GALVESTON COUNTY,29.31,-94.77,611310,C,Other,"54,033.15","53,977.80",25.25,30.10,,,,,,,,,,"54,033.15",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002803,110043796844,University of Vermont and State Agricultural College,Burlington,VT,05405,284 East Avenue,CHITTENDEN COUNTY,44.47,-73.19,611310,C,Other,"28,389.99","28,359.80",13.50,16.69,,,,,,,,,,"28,389.99",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1002682,110001916400,University of Washington Seattle Campus,Seattle,WA,98195,,KING COUNTY,47.66,-122.30,611310,C,Other,"92,021.75","91,925.80",43.50,52.45,,,,,,,,,,"92,021.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005440,110064242421,Upper Southwest Regional Soild Waste Management District,Nashville,AR,71852,319 Landfill Road,HOWARD COUNTY,34.06,-93.84,562212,HH,Waste,"68,627.00",,"68,627.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"68,627.00",,,,N,N,N
1000910,110000355534,Urquhart,BEECH ISLAND,SC,29842,100 KEITH MULLIS DRIVE,Aiken,33.44,-81.91,221112,"C,D",Power Plants,"913,334.84","912,338.50",443.25,553.09,,,,,,,,,,638.95,"912,695.89",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005599,110043806361,Utah State University,LOGAN,UT,84322,1445 OLD MAIN HILL,CACHE,41.66,-111.84,611310,C,Other,"40,591.00","40,549.60",18.75,22.65,,,,,,,,,,"40,591.00",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1010699,110055521680,Utelite Corp.,Coalville,UT,84017,6375 W. Three Mile Canyon Road,SUMMIT COUNTY,40.72,-111.44,327992,C,Minerals,"44,551.75","44,198.70",129.25,223.80,,,,,,,,,,"44,551.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1011967,110067409860,Utica Condensate Stabilization Facility,Cadiz,OH,43907,,HARRISON COUNTY,40.29,-80.99,211130,"C,NN-FRAC,W-PROC","Natural Gas and Natural Gas Liquids Suppliers,Petroleum and Natural Gas Systems","6,279.33","5,607.00",668.75,3.58,,,,,,,,,,"1,967.29",,,,,,,,,,,,,,,,,,,4312.034,,,,,,,,,,,,,,,,,,N,N,N
1001104,110008060873,V H Braunig,ELMENDORF,TX,78112,15290 STREICH RD,Bexar,29.26,-98.38,221112,"C,D",Power Plants,"1,570,241.01","1,568,644.91",727.78,868.32,,,,,,,,,,"1,338.66","1,568,902.35",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004502,110070081895,VAL VERDE TREATER,BLOOMFIELD,NM,87413,119 COUNTY ROAD 4900,SAN JUAN,36.73,-107.96,211130,"C,W-PROC",Petroleum and Natural Gas Systems,"673,705.72","667,808.00","5,789.25",108.47,,,,,,,,,,"193,598.87",,,,,,,,,,,,,,,,,,,480106.85,,,,,,,,,,,,,,,,,,N,N,N
1002505,110022575480,VALERO ALBERT CITY PLANT,ALBERT CITY,IA,50510,2356 510TH ST,BUENA VISTA COUNTY,42.78,-94.94,325193,C,Other,"176,420.34","176,238.40",83.00,98.94,,,,,,,,,,"176,420.34",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1008110,110000465103,VALERO CORPUS CHRISTI REFINERY,CORPUS CHRISTI,TX,78407,5900 UP RIVER ROAD,NUECES COUNTY,27.82,-97.48,324110,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries","3,003,378.27","2,977,910.20","17,536.50","7,931.57",,,,,,,,,,"1,176,817.93",,,,,,,,,,,"387,271.60",,,,,,,,,,,,,,"1,439,288.74",,,,,,,,,,,,N,N,N
1006959,110000501993,VALERO CORPUS CHRISTI REFINERY EAST PLANT,CORPUS CHRISTI,TX,78407,1300 CANTWELL LANE,NUECES COUNTY,27.81,-97.44,324110,"C,MM-REF,P,PP,Y","Chemicals,Petroleum Product Suppliers,Refineries,Suppliers of CO2","1,210,491.97","1,199,097.00","8,626.25","2,768.72",,,,,,,,,,"612,577.52",,,,,,,,,,,"529,233.60",,,,,,,,,,,,,,"68,680.85",,,,,,,,,,,,N,Y,N
1008504,110033145353,VALERO REFINING CO - CALI FORNIA BENICIA REFINERY,BENICIA,CA,94510,3400 E SECOND ST,SOLANO COUNTY,38.07,-122.14,324110,"C,MM-REF,P,PP,Y","Chemicals,Petroleum Product Suppliers,Refineries,Suppliers of CO2","2,900,884.97","2,889,560.10","6,343.50","4,981.37",,,,,,,,,,"1,020,546.43",,,,,,,,,,,"955,247.50",,,,,,,,,,,,,,"925,091.04",,,,,,,,,,,,N,Y,N
1007786,110000606746,VALERO REFINING CO -OKLAHOMA VALERO ARDMORE REFINERY,ARDMORE,OK,73401,One Valero Way,CARTER COUNTY,34.21,-97.10,324110,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries","833,257.93","825,553.70","4,870.25","2,833.98",,,,,,,,,,"451,308.37",,,,,,,,,,,"112,732.30",,,,,,,,,,,,,,"269,217.26",,,,,,,,,,,,N,N,N
1008271,110000374087,"VALERO REFINING CO. (PREV. PREMCOR REFINING, PREV. WILLIAMS REFINING LLC)",MEMPHIS,TN,38109,543 WEST MALLORY AVENUE,SHELBY COUNTY,35.09,-90.08,324110,"C,MM-REF,P,Y","Chemicals,Petroleum Product Suppliers,Refineries","1,418,899.26","1,405,205.10","8,003.25","5,690.91",,,,,,,,,,"577,954.36",,,,,,,,,,,"214,018.70",,,,,,,,,,,,,,"626,926.19",,,,,,,,,,,,N,N,N
1006062,110000460885,VALERO REFINING HOUSTON REFINERY,HOUSTON,TX,77012,9701 MANCHESTER,HARRIS COUNTY,29.72,-95.25,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries","1,356,153.90","1,343,961.20","8,191.75","4,000.95",,,,,,,,,,"611,765.02",,,,,,,,,,,,,,,,,,,,,,,,,"744,388.88",,,,,,,,,,,,N,N,N
1008938,110032911669,VALERO REFINING TEXAS CITY REFINERY,TEXAS CITY,TX,77590,1301 LOOP 197 S,GALVESTON COUNTY,29.37,-94.91,324110,"C,MM-REF,Y","Petroleum Product Suppliers,Refineries","2,203,576.27","2,176,674.70","19,469.75","7,431.82",,,,,,,,,,"1,383,673.09",,,,,,,,,,,,,,,,,,,,,,,,,"819,903.18",,,,,,,,,,,,N,N,N
1003779,110043806218,VALERO RENEWABLE FUELS LLC,AURORA,SD,57002,1 VALERO PLACE,BROOKINGS,44.30,-96.72,325193,C,Other,"191,821.83","191,624.00",90.25,107.58,,,,,,,,,,"191,821.83",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1006946,110033676564,VALERO WELCOME PLANT,WELCOME,MN,56181,1444 120TH ST,MARTIN COUNTY,43.66,-94.58,325193,C,Other,"180,730.32","180,544.00",85.00,101.32,,,,,,,,,,"180,730.32",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007704,110043804121,VALLEY TRAIL RECYCLING & DISPOSAL FACILITY,BERLIN,WI,54923,N9101 Willard Road,GREEN LAKE,43.96,-88.91,562212,"C,HH",Waste,"22,537.20",694.50,"21,813.50",29.20,,,,,,,,,"8,064.80",736.20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"21,801.00",,,,N,N,N
1006182,110009935883,VALLEY VIEW LANDFILL,SULPHUR,KY,40070,9120 SULPHUR ROAD,TRIMBLE COUNTY,38.50,-85.29,562212,"C,HH",Waste,"30,637.80",19.80,"30,618.00",,,,,,,,,,,19.80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"30,618.00",,,,N,N,N
1004102,110017436443,VANDERBILT UNIVERSITY,NASHVILLE,TN,37203,"2043 Scarritt Place, Room 150 Wesley Place Garage",DAVIDSON,36.14,-86.80,611310,C,Other,"137,802.48","137,660.00",65.00,77.48,,,,,,,,,,"137,802.48",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1005005,110014402306,VANDERGRIFT FACILITY,VANDERGRIFT,PA,15690,130 LINCOLN AVENUE,WESTMORELAND COUNTY,40.60,-79.57,331110,C,Metals,"47,318.17","47,269.40",22.25,26.52,,,,,,,,,,"47,318.17",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1001336,110000434174,VANTAGE OLEOCHEMICALS,CHICAGO,IL,60609,4650 S. RACINE AVE.,COOK COUNTY,41.81,-87.66,325199,C,Chemicals,"46,063.28","46,015.60",21.75,25.93,,,,,,,,,,"46,063.28",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1007040,110009544671,VASCO ROAD LANDFILL,LIVERMORE,CA,94550,4001 N VASCO RD,ALAMEDA COUNTY,37.75,-121.72,562212,HH,Waste,"31,850.75",,"31,850.75",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"31,850.75",,,,N,N,N
1004990,110043805576,VCU EAST PLANT,RICHMOND,VA,23298,1040 OLIVER HILL WAY,RICHMOND CITY,37.54,-77.42,611310,C,Other,"32,664.21","32,626.80",16.25,21.16,,,,,,,,,,"32,664.21",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,N,N,N
1004814,110040519695,VECTOR PIPELINE LP Athens,Athens,MI,49011,4981 Two Mile Road,CALHOUN COUNTY,42.14,-85.26,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"6,594.93","6,197.10",394.25,3.58,,,,,,,,,,"6,203.18",,,,,,,,,,,,,,,,,,,,391.75,,,,,,,,,,,,,,,,,N,N,N
1004903,110015795861,VECTOR PIPELINE LP Highland,HIGHLAND,MI,48356,2282 S DUCK LAKE RD,OAKLAND COUNTY,42.62,-83.57,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"29,721.99","28,350.70","1,355.50",15.79,,,,,,,,,,"28,378.14",,,,,,,,,,,,,,,,,,,,1343.85,,,,,,,,,,,,,,,,,N,N,N
1004992,110033626538,VECTOR PIPELINE LP Joliet,ELWOOD,IL,60421,21411 SCHWEITZER RD,WILL COUNTY,41.46,-88.13,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"5,871.53","5,674.00",194.25,3.28,,,,,,,,,,"5,679.83",,,,,,,,,,,,,,,,,,,,191.7,,,,,,,,,,,,,,,,,N,N,N
1004846,110041672473,VECTOR PIPELINE LP Springville,LA PORTE,IN,46350,4407 N. Fail Road,LAPORTE COUNTY,41.67,-86.68,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"28,626.14","28,407.30",202.75,16.09,,,,,,,,,,"28,436.69",,,,,,,,,,,,,,,,,,,,189.45,,,,,,,,,,,,,,,,,N,N,N
1007787,110037400522,VECTOR PIPELINE LP Washington,WASHINGTON TOWNSHIP,MI,48095,12708 30 MILE RD,MACOMB,42.77,-83.01,486210,"C,W-NGTC",Petroleum and Natural Gas Systems,"45,664.98","44,301.50","1,338.75",24.73,,,,,,,,,,"44,345.48",,,,,,,,,,,,,,,,,,,,1319.5,,,,,,,,,,,,,,,,,N,N,N
